SalesOrderID,ProductID,QuantitySold,OrderDate,Deposit,TransactionDate,PaymentMethod,TotalAmount,Tax,Discount,WarehouseID,EmployeeID,CustomerID
6231,10,39,2016-11-24 05:58:05,15.86,2017-01-16 05:58:05,Credit Card,3014.94,155.65,92.04,8,102,890
6232,250,58,2017-12-19 13:38:52,861.08,2018-01-20 13:38:52,Credit Card,318.62,89.5,82.64,10,102,752
6233,195,46,2013-11-12 19:02:11,768.23,2014-01-09 19:02:11,Bank Transfer,5306.77,733.02,124.7,8,76,201
6234,435,80,2013-02-13 18:49:00,633.6,2013-03-29 18:49:00,Bank Transfer,9965.06,918.23,54.35,1,57,572
6235,441,99,2015-11-04 01:57:25,992.7,2015-12-10 01:57:25,Credit Card,4165.3,897.01,300.21,7,55,821
6236,319,45,2017-11-23 13:08:15,126.98,2017-12-26 13:08:15,Cash,724.04,160.85,108.16,9,100,861
6237,227,67,2017-10-05 10:23:28,618.77,2017-11-11 10:23:28,Cash,9463.95,389.61,247.33,7,98,905
6238,60,90,2019-09-28 01:15:03,858.96,2019-11-24 01:15:03,Credit Card,7242.33,747.36,67.48,3,83,41
6239,130,2,2014-05-23 15:41:08,8.78,2014-07-15 15:41:08,Credit Card,5449.9,966.27,254.92,2,44,579
6240,242,25,2017-03-02 12:05:21,457.45,2017-04-20 12:05:21,Credit Card,4262.94,192.89,297.51,9,99,496
6241,421,1,2012-10-21 10:01:06,858.52,2012-11-23 10:01:06,Credit Card,3769.24,852.52,478.42,2,6,308
6242,374,18,2015-11-20 03:00:09,418.22,2016-01-04 03:00:09,Cash,2248.24,122.85,400.45,4,20,500
6243,28,85,2017-07-03 12:52:43,352.38,2017-08-17 12:52:43,Bank Transfer,7034.19,654.31,202.35,3,59,491
6244,378,94,2023-05-19 03:30:48,118.57,2023-07-12 03:30:48,Bank Transfer,4809.23,334.53,372.33,10,74,513
6245,43,36,2013-07-17 18:49:00,648.74,2013-09-07 18:49:00,Cash,4110.9,697.93,483.85,4,55,672
6246,498,27,2020-03-27 21:54:49,46.82,2020-05-09 21:54:49,Bank Transfer,8708.35,986.87,16.9,10,55,613
6247,380,23,2021-09-15 19:44:44,711.3,2021-10-22 19:44:44,Credit Card,9567.04,865.56,142.54,7,97,727
6248,310,11,2015-10-28 19:03:56,520.85,2015-12-05 19:03:56,Bank Transfer,3268.88,567.08,278.98,7,73,604
6249,379,73,2020-09-21 12:47:26,261.75,2020-11-20 12:47:26,Cash,616.32,783.97,6.19,10,2,658
6250,418,84,2012-12-25 01:14:23,198.94,2013-02-10 01:14:23,Credit Card,3722.89,832.66,109.55,8,77,236
6251,454,64,2017-07-16 10:22:39,401.67,2017-09-11 10:22:39,Bank Transfer,4728.41,893.93,380.71,6,93,913
6252,64,55,2011-07-02 13:34:15,811.56,2011-08-02 13:34:15,Bank Transfer,3991.19,390.46,298.01,10,71,797
6253,32,55,2015-12-22 02:30:13,160.87,2016-02-05 02:30:13,Credit Card,4354.6,707.46,267.05,5,62,197
6254,428,38,2023-01-14 09:05:50,23.91,2023-02-26 09:05:50,Cash,9139.51,510.57,214.45,4,16,523
6255,21,89,2020-12-27 15:42:24,573.01,2021-02-18 15:42:24,Credit Card,2357.62,173.03,235.11,5,86,245
6256,414,82,2021-07-20 08:57:15,452.96,2021-08-26 08:57:15,Credit Card,759.5,650.42,478.37,3,53,787
6257,455,20,2013-07-24 22:00:44,379.39,2013-09-15 22:00:44,Cash,7060.04,412.42,325.48,5,93,609
6258,163,17,2024-05-25 01:43:54,775,2024-07-03 01:43:54,Credit Card,4023.15,261.96,22.4,10,21,142
6259,359,6,2023-02-19 06:03:57,45.89,2023-04-05 06:03:57,Cash,7528.26,953.54,370.61,1,81,302
6260,337,60,2014-05-15 22:45:23,880.82,2014-07-12 22:45:23,Credit Card,6576.32,948.52,336.05,7,88,775
6261,203,69,2019-02-11 20:39:48,565.89,2019-03-17 20:39:48,Cash,9091.66,681.76,425.29,6,76,168
6262,457,86,2010-12-02 06:57:30,335.21,2011-01-20 06:57:30,Cash,5656.98,22.11,361.81,1,96,39
6263,421,65,2018-08-30 02:08:36,959.12,2018-09-29 02:08:36,Bank Transfer,6812.07,279.87,340.92,3,19,786
6264,62,40,2014-09-09 00:11:05,816,2014-10-17 00:11:05,Credit Card,5908.14,261.53,316.55,6,42,432
6265,247,81,2013-12-22 10:26:15,506.73,2014-01-23 10:26:15,Cash,7789.4,608.31,49.67,3,27,983
6266,326,32,2019-03-22 16:15:25,928.39,2019-05-18 16:15:25,Cash,1242.37,780.81,153.22,5,30,698
6267,58,10,2020-11-02 01:45:15,30.65,2020-12-23 01:45:15,Bank Transfer,8778.36,689.24,119.81,1,82,731
6268,37,39,2023-06-29 09:32:30,952.28,2023-08-17 09:32:30,Bank Transfer,1516.66,189.42,346.14,4,18,163
6269,125,5,2022-07-05 16:48:48,546.98,2022-08-10 16:48:48,Cash,7696.2,275.2,81.21,2,36,376
6270,28,53,2015-12-09 09:13:58,841.93,2016-02-02 09:13:58,Bank Transfer,995.54,675.05,235.95,7,42,210
6271,102,71,2022-10-14 06:59:41,769.89,2022-12-12 06:59:41,Credit Card,5322.48,646.32,87.35,4,9,12
6272,211,53,2017-08-08 08:50:31,108.71,2017-09-14 08:50:31,Credit Card,6458.24,844.51,370.54,9,97,187
6273,265,62,2016-05-08 08:37:12,515.54,2016-07-05 08:37:12,Cash,5674.32,584.12,251.46,4,91,493
6274,387,8,2013-05-01 03:41:48,607.44,2013-06-17 03:41:48,Credit Card,5996.2,206.43,78.89,3,8,376
6275,299,36,2024-05-16 03:46:49,784.1,2024-06-15 03:46:49,Cash,570.52,659.65,420.01,3,59,777
6276,196,48,2022-06-15 05:13:03,700.71,2022-07-30 05:13:03,Credit Card,6707.09,281.46,7.65,1,20,639
6277,76,25,2019-07-04 18:09:48,153.97,2019-09-02 18:09:48,Credit Card,3103.02,194.03,251.66,6,46,13
6278,158,79,2022-06-20 06:39:41,610.37,2022-08-08 06:39:41,Cash,4396.33,126.62,238.9,7,28,259
6279,245,13,2024-07-09 04:21:11,764.35,2024-09-06 04:21:11,Bank Transfer,4299.25,706.06,457.31,1,90,880
6280,30,40,2022-02-02 22:09:50,174.49,2022-03-10 22:09:50,Credit Card,4746.28,733.43,182.54,4,71,747
6281,129,16,2022-03-10 05:57:19,435.17,2022-05-03 05:57:19,Bank Transfer,7998.28,825.94,466.69,6,35,854
6282,182,92,2011-03-11 13:41:49,35.75,2011-04-15 13:41:49,Bank Transfer,9030.46,470.29,475.88,4,15,798
6283,9,51,2015-07-29 00:24:22,686.91,2015-09-26 00:24:22,Bank Transfer,4778.25,533.69,257.53,1,56,866
6284,272,3,2012-12-27 00:40:41,140.19,2013-02-16 00:40:41,Credit Card,5218.37,375.38,54.09,8,25,648
6285,67,44,2012-05-29 04:00:39,810.89,2012-07-20 04:00:39,Cash,7744.15,713.03,436.76,2,69,16
6286,474,27,2016-08-04 21:12:03,835.92,2016-09-21 21:12:03,Bank Transfer,3881.46,641.43,388.66,8,66,386
6287,33,68,2019-12-07 11:53:42,350.99,2020-01-17 11:53:42,Credit Card,6445.26,708.69,32.89,7,86,109
6288,396,53,2014-05-26 08:41:36,169.22,2014-07-16 08:41:36,Bank Transfer,5994.11,45.66,158.69,4,81,606
6289,203,97,2022-05-02 02:53:42,865.57,2022-06-17 02:53:42,Cash,9502.46,305.32,280.94,6,52,3
6290,58,28,2012-09-24 09:15:22,423.51,2012-11-18 09:15:22,Credit Card,1075.39,909.93,204.3,3,48,896
6291,87,14,2024-03-08 04:14:51,761.69,2024-04-07 04:14:51,Cash,8923.35,864.69,431.32,2,6,603
6292,25,6,2011-06-03 20:02:43,977.56,2011-07-09 20:02:43,Cash,1081.08,340.47,168.35,1,52,65
6293,61,48,2010-11-28 18:08:09,4.57,2011-01-25 18:08:09,Bank Transfer,5022.58,899.18,434.39,7,67,269
6294,120,72,2013-12-10 06:37:21,773.61,2014-02-01 06:37:21,Credit Card,7837.35,766.21,458.67,6,28,950
6295,387,14,2016-05-10 11:26:23,820.62,2016-06-20 11:26:23,Credit Card,3906.5,351.18,192.04,7,57,982
6296,398,79,2019-02-10 08:01:06,524.74,2019-03-23 08:01:06,Cash,6678.92,873.88,176.03,9,46,909
6297,124,2,2022-06-23 08:23:24,998.88,2022-08-20 08:23:24,Bank Transfer,4091.82,149.22,25.02,10,64,160
6298,441,22,2023-11-17 03:40:16,444.7,2024-01-14 03:40:16,Bank Transfer,2840.36,783.03,158.25,3,51,3
6299,357,69,2021-02-19 13:59:42,196.27,2021-03-29 13:59:42,Credit Card,4310.39,903.18,49.29,2,33,730
6300,110,95,2022-05-13 18:36:19,914.56,2022-07-01 18:36:19,Cash,8520.79,201.85,71.88,9,70,406
6301,113,100,2013-07-18 07:21:13,223.51,2013-09-02 07:21:13,Bank Transfer,8187.66,434.38,457.18,6,91,734
6302,12,80,2022-09-21 06:11:09,707.18,2022-11-09 06:11:09,Cash,1663.52,902.5,182.94,3,34,710
6303,135,20,2017-07-29 15:06:55,497.31,2017-09-06 15:06:55,Bank Transfer,4096.02,510.31,488.3,9,82,602
6304,81,24,2013-11-02 02:13:33,828.59,2013-12-07 02:13:33,Credit Card,7978.42,869.8,65.58,10,13,823
6305,434,49,2018-07-23 19:32:18,416.24,2018-09-02 19:32:18,Bank Transfer,9776.43,273.03,306.41,2,91,602
6306,212,12,2016-05-12 05:15:01,939.38,2016-06-11 05:15:01,Bank Transfer,5211.11,413.63,213.92,1,40,334
6307,210,12,2016-01-05 16:20:05,637.73,2016-02-09 16:20:05,Credit Card,9637.85,936.52,467.67,4,58,525
6308,120,42,2013-03-18 13:06:57,300.21,2013-04-26 13:06:57,Bank Transfer,4485.45,711.26,425.88,4,79,310
6309,308,85,2023-07-21 20:15:11,833.88,2023-09-02 20:15:11,Bank Transfer,4990.09,899.95,25.57,10,77,312
6310,154,63,2013-10-01 05:06:38,141.06,2013-11-01 05:06:38,Cash,9005.13,917.97,245.28,2,9,418
6311,84,100,2011-02-13 08:25:08,560.46,2011-03-19 08:25:08,Bank Transfer,9586.54,649.19,116.45,4,59,296
6312,346,7,2020-06-05 02:32:59,114.13,2020-08-04 02:32:59,Credit Card,4389.83,376.64,28.04,3,87,178
6313,482,43,2017-10-22 03:54:52,430.84,2017-12-04 03:54:52,Credit Card,1106.71,160.22,150.39,7,10,324
6314,130,58,2018-06-25 17:28:11,652.54,2018-08-13 17:28:11,Bank Transfer,3540.3,670.66,346.83,8,48,198
6315,394,50,2010-10-27 20:27:35,760.38,2010-12-04 20:27:35,Cash,8290.13,689.07,427.32,2,13,308
6316,231,99,2016-04-23 13:27:41,262.13,2016-05-29 13:27:41,Credit Card,3737.51,198.4,245.21,6,48,60
6317,336,18,2022-11-22 08:58:41,243.14,2022-12-31 08:58:41,Cash,5653.55,909.26,312.33,10,41,596
6318,260,76,2021-02-24 21:57:21,812.11,2021-04-23 21:57:21,Bank Transfer,41.18,31.86,118.99,2,18,731
6319,448,58,2015-08-28 03:42:24,354.98,2015-09-30 03:42:24,Credit Card,3508.87,114.59,404.42,3,98,737
6320,489,36,2022-01-03 19:58:22,658.76,2022-02-06 19:58:22,Credit Card,1189.97,962.64,225,6,59,930
6321,210,45,2023-09-17 01:14:32,52.94,2023-10-24 01:14:32,Credit Card,6974.88,552.71,274.46,10,96,564
6322,153,67,2022-12-28 16:38:17,780.66,2023-02-17 16:38:17,Bank Transfer,9891.18,505.13,367.37,1,25,529
6323,230,38,2017-08-30 20:14:38,90.03,2017-10-08 20:14:38,Cash,9039.14,979.21,347.5,6,7,603
6324,266,55,2015-07-14 06:55:01,116.63,2015-09-02 06:55:01,Credit Card,7911.82,881.44,473.76,8,85,195
6325,21,24,2014-04-11 22:40:10,898.48,2014-05-25 22:40:10,Credit Card,3573.98,903.83,53.76,5,86,408
6326,176,81,2020-02-02 19:17:25,989.33,2020-03-22 19:17:25,Cash,2965.14,921.55,92.83,8,55,208
6327,178,82,2015-06-14 14:25:40,900.02,2015-08-12 14:25:40,Bank Transfer,7445.34,944.15,168.3,7,76,744
6328,271,74,2018-06-29 16:43:32,276.31,2018-08-09 16:43:32,Credit Card,9765.55,306.31,212.24,1,80,510
6329,66,88,2013-09-21 01:11:32,490.99,2013-10-28 01:11:32,Cash,8925.27,529.35,391.38,2,36,919
6330,121,33,2023-05-27 17:48:27,776.77,2023-07-16 17:48:27,Credit Card,8878.83,203.4,456.69,1,11,561
6331,100,55,2012-10-27 03:44:28,15.34,2012-12-12 03:44:28,Cash,8712.91,691.81,187.27,4,43,469
6332,358,55,2013-01-27 16:39:06,821.71,2013-03-05 16:39:06,Bank Transfer,4120.08,784.96,352.69,8,38,453
6333,472,71,2022-11-25 07:02:28,967.44,2023-01-05 07:02:28,Bank Transfer,8936.92,997.46,208.31,2,10,159
6334,296,62,2017-08-31 06:26:14,620.35,2017-10-20 06:26:14,Cash,2078.61,947.88,182.77,9,71,311
6335,6,40,2012-06-03 10:05:46,606.99,2012-07-12 10:05:46,Cash,580.23,721.05,422.35,5,35,529
6336,260,64,2012-05-01 05:41:28,798.76,2012-06-06 05:41:28,Credit Card,7978.18,482.35,10.32,8,79,683
6337,356,25,2015-10-16 06:51:29,728.43,2015-12-03 06:51:29,Credit Card,4248.45,92.66,98.98,8,87,79
6338,38,12,2022-09-27 21:26:27,509.37,2022-11-23 21:26:27,Bank Transfer,6685.57,320.03,54.83,7,30,161
6339,51,36,2021-04-09 17:49:30,874.75,2021-05-27 17:49:30,Credit Card,6473.93,139.26,499.79,1,44,372
6340,415,85,2023-07-06 16:12:48,480.7,2023-08-28 16:12:48,Credit Card,8484.62,185.08,242.35,6,78,549
6341,291,54,2010-11-01 22:25:16,87.4,2010-12-15 22:25:16,Credit Card,955.6,332.33,91.25,5,76,494
6342,414,64,2024-01-05 03:35:25,293.25,2024-02-14 03:35:25,Bank Transfer,1270.75,995.76,192.85,4,63,332
6343,62,36,2012-06-09 15:56:34,749.02,2012-08-03 15:56:34,Credit Card,5326.2,924.91,184.01,10,55,876
6344,253,28,2011-05-04 23:31:14,950.45,2011-07-02 23:31:14,Bank Transfer,8284.61,186.13,207.91,5,27,818
6345,371,34,2015-04-08 18:28:32,436.49,2015-05-10 18:28:32,Bank Transfer,7517.73,44.83,212.29,9,33,293
6346,130,90,2022-10-11 05:30:41,245.3,2022-11-26 05:30:41,Bank Transfer,5450.11,841.69,409.37,10,66,63
6347,242,16,2015-06-25 13:24:04,130.02,2015-08-14 13:24:04,Cash,302.38,575.64,424.39,9,12,251
6348,485,32,2023-05-06 11:10:37,764.73,2023-06-28 11:10:37,Bank Transfer,9821.97,829.68,283.04,4,23,129
6349,316,6,2015-01-22 05:58:14,428.81,2015-03-17 05:58:14,Bank Transfer,58.38,80.38,204.68,10,47,744
6350,213,95,2023-08-03 16:37:53,696.85,2023-09-10 16:37:53,Bank Transfer,1716.87,109.78,393.29,4,53,85
6351,291,97,2018-11-20 20:43:54,597.26,2018-12-22 20:43:54,Bank Transfer,8576.99,662.05,27.06,5,16,770
6352,412,80,2017-10-29 04:36:41,573.72,2017-12-07 04:36:41,Credit Card,7873.46,788.26,238.07,9,49,42
6353,98,74,2013-07-18 04:29:09,617.19,2013-09-10 04:29:09,Credit Card,1893.25,977.77,35.32,7,61,623
6354,168,3,2019-06-18 21:50:13,519.31,2019-07-21 21:50:13,Credit Card,8028.64,121.67,102.56,2,90,2
6355,170,29,2020-01-01 14:07:31,745.47,2020-02-14 14:07:31,Bank Transfer,7182.32,473.09,314.69,5,72,454
6356,170,86,2012-09-19 19:24:42,520.12,2012-10-30 19:24:42,Bank Transfer,1715.65,353.7,304.01,9,84,188
6357,332,58,2019-01-15 02:55:51,449.22,2019-02-20 02:55:51,Credit Card,2796.29,23.51,30.81,4,71,150
6358,266,77,2017-02-10 07:11:33,416.83,2017-03-29 07:11:33,Credit Card,1640.52,133.09,470.45,7,99,747
6359,439,47,2023-01-09 11:05:26,66.67,2023-02-18 11:05:26,Cash,8638.86,742.25,385.35,1,94,964
6360,295,83,2013-11-27 19:04:59,323.71,2013-12-28 19:04:59,Cash,4803.24,49.32,152.59,5,37,670
6361,51,32,2019-11-22 12:28:32,926.51,2019-12-28 12:28:32,Cash,5870.12,367.32,170.36,4,83,96
6362,88,16,2019-12-26 23:41:25,28.69,2020-02-22 23:41:25,Credit Card,248.41,509.5,5.03,5,82,800
6363,333,39,2015-12-14 21:46:30,33.99,2016-02-05 21:46:30,Cash,7313.35,904.61,62.02,8,52,382
6364,252,38,2023-07-28 20:36:13,465.61,2023-08-30 20:36:13,Bank Transfer,6033.94,472.33,184.57,10,57,949
6365,245,31,2019-02-22 13:19:57,346.51,2019-04-20 13:19:57,Bank Transfer,9346.89,335.42,362.1,10,15,250
6366,38,25,2024-08-26 04:49:27,211.42,2024-10-05 04:49:27,Credit Card,210.18,996.72,403.5,7,35,125
6367,72,57,2013-11-08 09:54:28,244.86,2014-01-06 09:54:28,Credit Card,2787.82,539.66,424.01,4,85,393
6368,309,21,2012-02-15 20:38:52,571.13,2012-04-04 20:38:52,Credit Card,5858.3,396.43,156.66,2,1,790
6369,381,56,2022-10-04 20:42:25,858.3,2022-11-18 20:42:25,Bank Transfer,758.44,347.67,284.69,2,62,290
6370,285,96,2024-06-04 23:11:59,609.5,2024-07-24 23:11:59,Bank Transfer,6345.97,61.13,161.84,7,34,60
6371,165,95,2015-07-25 12:49:38,352.09,2015-08-25 12:49:38,Credit Card,6030.08,843.58,340.95,2,7,601
6372,161,10,2014-09-18 20:05:15,695.97,2014-10-31 20:05:15,Credit Card,3260.92,454.01,278.22,7,88,596
6373,304,63,2016-12-27 06:50:01,657.19,2017-02-03 06:50:01,Cash,9069.42,341.47,415.17,5,86,726
6374,6,30,2018-06-02 09:53:53,274.3,2018-07-25 09:53:53,Bank Transfer,4857.01,476.24,268.08,7,65,242
6375,241,20,2023-07-24 04:16:27,960.5,2023-09-12 04:16:27,Cash,1259.64,120.21,251.18,9,88,717
6376,496,5,2022-07-26 15:06:58,935.77,2022-09-18 15:06:58,Bank Transfer,838.4,320.4,77.27,5,10,548
6377,240,87,2024-02-19 14:48:17,611.94,2024-04-03 14:48:17,Cash,2558.96,701.67,54.33,10,62,510
6378,118,39,2011-10-13 10:27:26,299.13,2011-11-14 10:27:26,Bank Transfer,7276.9,356.65,482.32,9,92,234
6379,401,62,2022-05-11 17:58:25,982.77,2022-06-18 17:58:25,Credit Card,8683.12,2.79,339.37,9,24,162
6380,12,47,2017-07-08 05:47:13,97.14,2017-08-16 05:47:13,Cash,9923.84,953.92,294.54,7,37,178
6381,484,7,2014-09-29 11:47:23,244.94,2014-11-19 11:47:23,Credit Card,9017.75,356.96,6.66,10,42,323
6382,255,92,2014-11-30 06:02:38,112.53,2015-01-19 06:02:38,Cash,8764.06,534.12,261.04,8,101,897
6383,251,74,2019-06-23 02:25:41,607.17,2019-08-19 02:25:41,Credit Card,6112.88,98.32,405.51,9,84,143
6384,70,91,2024-07-25 17:39:08,105.11,2024-09-02 17:39:08,Credit Card,6121.36,473.57,14.76,6,78,607
6385,108,9,2019-06-14 06:19:11,857.28,2019-07-17 06:19:11,Credit Card,6070.28,613.82,84.04,5,38,828
6386,102,27,2021-06-29 20:22:31,998.86,2021-08-14 20:22:31,Cash,6505.04,260.85,453.88,6,53,121
6387,450,69,2022-03-03 11:14:20,74.43,2022-04-10 11:14:20,Cash,8670.37,963.79,244.81,2,98,202
6388,387,45,2020-06-30 02:14:15,833.2,2020-08-07 02:14:15,Cash,2721.78,31.69,462.81,1,14,928
6389,147,68,2021-05-16 04:41:02,447.14,2021-06-16 04:41:02,Cash,8633.94,482.94,161.59,4,102,361
6390,203,31,2017-08-05 02:00:26,702.64,2017-09-28 02:00:26,Cash,1359.31,876.97,38.16,8,11,973
6391,191,2,2017-09-15 23:26:54,884.69,2017-10-27 23:26:54,Bank Transfer,7163.21,743.79,161.5,1,1,497
6392,128,29,2013-03-03 23:21:15,115.08,2013-04-10 23:21:15,Credit Card,9962.21,850.5,493.81,10,15,517
6393,412,16,2020-08-13 23:26:10,348.35,2020-10-01 23:26:10,Bank Transfer,3363.15,533.39,47.72,10,63,523
6394,171,67,2019-08-23 22:31:57,854.64,2019-10-11 22:31:57,Bank Transfer,7572.34,756.17,480.17,10,64,20
6395,173,22,2015-08-07 01:35:01,387.49,2015-09-15 01:35:01,Cash,3363.99,720.44,273.48,2,95,375
6396,270,25,2018-02-12 19:34:52,242.86,2018-03-18 19:34:52,Credit Card,7231.15,650.7,213.44,1,79,60
6397,35,51,2024-07-05 10:03:10,937.99,2024-08-22 10:03:10,Bank Transfer,7519.59,531.04,157.94,1,83,45
6398,15,2,2016-04-28 21:29:48,451.9,2016-06-18 21:29:48,Bank Transfer,4292.85,302.67,405.06,4,18,506
6399,176,2,2020-09-18 21:55:02,733.19,2020-11-13 21:55:02,Bank Transfer,4355.4,773.27,238.42,1,73,404
6400,41,92,2024-08-05 12:35:07,407.01,2024-09-22 12:35:07,Cash,3902.81,133.71,107.4,7,58,757
6401,421,50,2023-12-03 23:05:11,781.99,2024-01-12 23:05:11,Cash,7223.13,601.3,198,1,10,441
6402,383,10,2014-09-23 11:26:18,458.38,2014-10-28 11:26:18,Credit Card,4156.52,711.36,220.55,4,47,626
6403,290,1,2018-12-23 14:59:49,717.72,2019-01-24 14:59:49,Credit Card,3818.83,37.17,96.02,7,101,933
6404,492,53,2021-08-27 20:28:42,910.95,2021-10-16 20:28:42,Credit Card,5021.55,768.68,323.79,7,57,39
6405,259,83,2023-11-25 07:17:14,58.76,2024-01-15 07:17:14,Credit Card,5750.6,717.16,218.24,7,20,999
6406,70,82,2012-10-25 15:22:58,649.24,2012-12-18 15:22:58,Credit Card,3430.68,451.19,364.85,3,54,979
6407,331,15,2022-06-05 16:27:57,106.94,2022-07-16 16:27:57,Bank Transfer,4182.93,708.98,229.12,1,5,227
6408,155,39,2017-04-10 01:27:23,346.15,2017-06-04 01:27:23,Credit Card,6201.85,969.97,475.58,4,12,804
6409,235,41,2013-11-01 01:54:05,576.56,2013-12-18 01:54:05,Cash,217.88,581.33,466.61,5,56,329
6410,204,50,2012-10-04 20:22:28,15.23,2012-12-03 20:22:28,Credit Card,2284.97,645.51,336.16,6,3,510
6411,172,96,2014-02-10 15:48:14,993.95,2014-03-22 15:48:14,Bank Transfer,4083.14,905.04,4.53,7,19,370
6412,205,44,2018-12-31 02:26:22,530.7,2019-02-09 02:26:22,Credit Card,5042.85,848.79,6.91,6,65,565
6413,389,92,2020-04-04 23:02:19,175.01,2020-05-20 23:02:19,Bank Transfer,768.37,394.31,211.28,5,2,69
6414,331,47,2018-11-09 06:28:07,473.74,2018-12-28 06:28:07,Credit Card,6908.92,269.6,3.87,5,64,724
6415,465,75,2016-05-09 23:11:11,622.77,2016-06-12 23:11:11,Cash,1310.06,748.78,226.79,5,13,62
6416,89,58,2023-10-17 19:00:28,415,2023-11-28 19:00:28,Bank Transfer,107.1,844.87,436.62,1,7,893
6417,100,44,2019-01-02 22:01:24,253.64,2019-02-20 22:01:24,Bank Transfer,4627.72,361.46,103.26,10,80,988
6418,31,44,2017-07-29 02:21:54,788.26,2017-08-31 02:21:54,Credit Card,482.17,327.06,499.36,10,52,639
6419,232,72,2024-01-14 02:47:55,31.99,2024-02-16 02:47:55,Credit Card,8900.58,124.92,260.09,5,61,356
6420,254,87,2014-04-16 18:08:50,594.89,2014-05-16 18:08:50,Credit Card,2096.79,116.4,323.29,7,34,109
6421,375,60,2020-08-22 22:09:23,42.47,2020-10-02 22:09:23,Bank Transfer,2172.4,418.15,206.15,7,68,262
6422,364,63,2013-12-18 02:15:36,494.62,2014-01-27 02:15:36,Credit Card,5726.08,574.81,213.3,10,41,657
6423,337,97,2015-03-28 11:54:34,966.22,2015-05-09 11:54:34,Bank Transfer,5766.86,182.12,341.56,4,36,708
6424,233,22,2020-12-21 02:32:07,670.92,2021-01-28 02:32:07,Credit Card,1612.58,432.15,442.09,1,102,538
6425,188,42,2023-09-02 22:39:40,353.09,2023-10-11 22:39:40,Bank Transfer,8911.85,191.45,74.04,1,96,978
6426,493,38,2022-09-21 05:25:22,808.05,2022-10-31 05:25:22,Cash,4813.27,210.38,268,1,56,845
6427,264,21,2013-10-21 22:24:30,618.53,2013-12-07 22:24:30,Bank Transfer,3553.74,481.67,433.9,5,89,302
6428,100,13,2013-12-02 20:14:40,732.82,2014-01-01 20:14:40,Cash,2080.79,788.22,290.14,7,8,827
6429,441,27,2012-09-12 22:58:39,635.43,2012-10-31 22:58:39,Credit Card,1190.6,917.33,475.26,5,22,332
6430,386,58,2011-12-04 00:43:00,768.26,2012-01-04 00:43:00,Credit Card,1335.91,605.33,498.94,7,85,854
6431,328,62,2018-02-01 15:59:59,187.65,2018-03-16 15:59:59,Cash,884.52,293.87,338.34,1,99,123
6432,41,99,2024-05-21 15:27:04,271.08,2024-07-16 15:27:04,Credit Card,2694.42,923.64,283.33,1,76,473
6433,15,5,2010-09-19 04:00:14,474.25,2010-11-07 04:00:14,Bank Transfer,5669.16,179.17,442.62,10,61,613
6434,83,23,2018-06-11 09:11:28,759.44,2018-08-01 09:11:28,Bank Transfer,9648.14,15.76,236.14,2,58,171
6435,34,80,2015-06-25 22:26:25,269.69,2015-08-06 22:26:25,Cash,5655.27,584.69,317.3,6,90,909
6436,187,99,2021-04-21 16:41:50,564.55,2021-05-25 16:41:50,Bank Transfer,2514.95,798,355.81,4,61,295
6437,201,60,2012-12-19 00:15:59,706.55,2013-01-31 00:15:59,Bank Transfer,8932.54,240.95,50.36,1,81,697
6438,136,68,2012-12-01 20:01:36,566.31,2013-01-21 20:01:36,Cash,8478.62,496.47,138.98,4,31,868
6439,355,1,2018-11-20 21:24:24,199.03,2019-01-08 21:24:24,Bank Transfer,5480.1,767.87,140.3,2,14,431
6440,57,31,2024-03-01 19:16:45,52.94,2024-04-03 19:16:45,Cash,3170.49,117.62,43.61,10,99,283
6441,284,83,2020-12-21 23:54:49,260.73,2021-01-26 23:54:49,Cash,175.13,988.54,128.67,7,5,108
6442,111,48,2010-10-28 11:57:02,220.56,2010-12-25 11:57:02,Bank Transfer,8213.79,672.84,302.15,10,64,331
6443,113,8,2020-03-21 12:49:59,29.02,2020-05-08 12:49:59,Bank Transfer,3994.16,512.28,85.05,3,85,506
6444,249,54,2015-10-13 00:49:05,67.98,2015-12-12 00:49:05,Credit Card,1308.34,433.21,324.5,5,78,494
6445,196,76,2014-11-06 03:26:09,766.73,2015-01-02 03:26:09,Bank Transfer,2723.16,379.8,181.29,6,32,869
6446,53,3,2014-11-28 17:07:33,556.68,2015-01-11 17:07:33,Cash,7661.4,937.33,338.18,5,37,245
6447,496,91,2019-08-05 01:39:45,329.76,2019-09-14 01:39:45,Bank Transfer,6863.71,369.59,34.35,10,36,329
6448,443,65,2018-10-16 23:11:16,504.06,2018-11-19 23:11:16,Bank Transfer,758.49,553.34,438.93,4,75,254
6449,58,93,2021-06-16 18:01:41,414.28,2021-08-08 18:01:41,Credit Card,8438.51,63.59,14.97,9,18,186
6450,355,65,2019-04-28 05:59:26,427.59,2019-06-08 05:59:26,Credit Card,4053.7,838.36,256.74,2,99,242
6451,46,43,2013-10-05 06:01:01,695.15,2013-11-22 06:01:01,Bank Transfer,1052.78,121.72,482.29,2,58,338
6452,129,50,2022-09-20 08:53:22,126.63,2022-11-05 08:53:22,Credit Card,5747.06,14.49,130.34,9,58,347
6453,261,48,2019-04-21 14:47:10,469.85,2019-06-07 14:47:10,Bank Transfer,6440.63,735.77,479.93,3,57,119
6454,474,44,2019-04-14 14:14:19,254,2019-05-31 14:14:19,Credit Card,508.32,566.9,229.95,2,102,753
