LogisticsID,SalesOrderID,ProductID,PlantID,WarehouseID,EmployeeID,CustomerID,QuantityShippedIn,QuantityShippedOut,ShippingInDatetime,ShippingOutDatetime,DeliveryMethod,DeliveryStatusID,DeliveryDatetime,ClosingDatetime
5968,3014,320,4,1,23,25,845,632,2013-08-18 09:13:18,2013-10-12 09:13:18,Land,1,2013-10-23 09:13:18,
5969,4688,62,5,1,7,151,912,832,2020-03-29 02:45:28,2020-05-07 02:45:28,Sea,3,2020-05-19 02:45:28,2020-06-17 02:45:28
5970,9247,340,8,9,92,465,925,729,2020-02-14 23:53:51,2020-04-04 23:53:51,Sea,3,2020-04-14 23:53:51,2020-05-13 23:53:51
5971,6457,424,10,5,34,845,499,380,2012-01-23 16:53:56,2012-03-21 16:53:56,Air,5,2012-04-01 16:53:56,
5972,6847,460,8,10,30,881,592,522,2010-12-06 22:50:42,2011-01-30 22:50:42,Land,1,2011-02-09 22:50:42,
5973,9549,84,4,4,92,369,45,510,2018-03-01 13:03:16,2018-04-23 13:03:16,Sea,4,2018-05-05 13:03:16,
5974,6128,28,2,8,57,547,352,176,2014-06-23 15:18:08,2014-08-04 15:18:08,Air,4,2014-08-12 15:18:08,
5975,8616,111,3,4,25,745,496,743,2022-05-05 11:38:05,2022-06-05 11:38:05,Land,2,2022-06-08 11:38:05,
5976,2108,140,5,10,62,785,735,903,2020-11-03 09:41:18,2020-12-11 09:41:18,Sea,2,2020-12-20 09:41:18,
5977,746,293,3,3,90,641,684,624,2016-05-16 21:14:54,2016-06-20 21:14:54,Air,3,2016-06-25 21:14:54,2016-07-10 21:14:54
5978,19,129,9,6,63,357,291,227,2013-01-26 14:20:36,2013-03-16 14:20:36,Air,3,2013-03-29 14:20:36,2013-04-07 14:20:36
5979,1827,410,6,4,95,4,472,620,2013-11-05 15:29:42,2013-12-19 15:29:42,Land,4,2013-12-23 15:29:42,
5980,9406,500,6,2,91,235,283,961,2016-06-04 17:54:48,2016-07-13 17:54:48,Land,2,2016-07-15 17:54:48,
5981,2849,467,5,9,58,647,197,877,2016-12-05 12:45:22,2017-01-29 12:45:22,Sea,2,2017-02-06 12:45:22,
5982,6999,262,5,4,45,894,679,991,2014-10-29 22:14:01,2014-12-13 22:14:01,Sea,3,2014-12-26 22:14:01,2015-01-02 22:14:01
5983,8969,256,3,2,5,340,705,322,2019-02-10 15:59:14,2019-03-13 15:59:14,Land,5,2019-03-20 15:59:14,
5984,608,8,6,9,88,794,374,62,2021-03-05 19:41:06,2021-04-11 19:41:06,Air,5,2021-04-18 19:41:06,
5985,3522,447,7,5,35,383,83,896,2011-09-18 00:49:42,2011-11-10 00:49:42,Sea,3,2011-11-16 00:49:42,2011-12-01 00:49:42
5986,8073,12,9,10,5,560,153,337,2015-04-11 01:37:24,2015-05-16 01:37:24,Land,1,2015-05-26 01:37:24,
5987,1799,366,1,5,3,841,65,784,2022-11-08 02:35:04,2022-12-11 02:35:04,Air,3,2022-12-21 02:35:04,2023-01-14 02:35:04
5988,5455,238,2,1,62,213,269,673,2022-05-16 20:41:45,2022-07-06 20:41:45,Air,4,2022-07-20 20:41:45,
5989,4822,222,10,5,63,37,556,355,2014-07-12 08:38:10,2014-08-27 08:38:10,Land,4,2014-09-10 08:38:10,
5990,4144,302,10,6,7,289,426,411,2021-06-06 20:12:11,2021-07-15 20:12:11,Air,1,2021-07-19 20:12:11,
5991,6344,351,10,1,63,503,301,437,2023-06-22 13:41:40,2023-07-23 13:41:40,Sea,2,2023-08-06 13:41:40,
5992,3647,269,10,1,50,723,298,851,2024-04-19 20:42:14,2024-06-17 20:42:14,Land,4,2024-06-26 20:42:14,
5993,7899,84,8,10,46,655,280,588,2015-08-04 16:27:17,2015-10-03 16:27:17,Air,4,2015-10-07 16:27:17,
5994,8692,359,8,6,100,898,6,464,2016-08-28 14:38:14,2016-09-28 14:38:14,Sea,1,2016-10-01 14:38:14,
5995,9985,443,7,9,97,803,874,635,2020-04-25 23:22:22,2020-06-22 23:22:22,Air,2,2020-06-26 23:22:22,
5996,8237,199,4,4,22,694,72,655,2015-07-15 15:25:06,2015-09-06 15:25:06,Air,3,2015-09-19 15:25:06,2015-10-03 15:25:06
5997,3337,403,4,5,34,213,668,773,2018-04-22 04:52:59,2018-06-04 04:52:59,Sea,5,2018-06-16 04:52:59,
5998,7342,293,6,4,10,785,223,629,2018-07-21 17:12:55,2018-08-26 17:12:55,Sea,3,2018-09-08 17:12:55,2018-09-20 17:12:55
5999,3575,26,4,7,14,217,89,435,2014-05-19 03:28:33,2014-07-07 03:28:33,Land,3,2014-07-16 03:28:33,2014-07-31 03:28:33
6000,1514,345,7,10,39,419,419,175,2016-06-03 19:22:40,2016-07-21 19:22:40,Land,2,2016-07-31 19:22:40,
6001,6926,390,5,5,66,419,770,620,2011-11-29 00:05:43,2012-01-14 00:05:43,Land,1,2012-01-23 00:05:43,
6002,3460,401,7,3,53,579,899,847,2022-02-10 14:14:15,2022-04-05 14:14:15,Land,5,2022-04-09 14:14:15,
6003,5523,195,9,8,68,898,399,808,2012-04-09 16:43:22,2012-05-24 16:43:22,Land,2,2012-06-06 16:43:22,
6004,9297,225,9,6,28,141,422,899,2016-01-18 12:33:45,2016-02-22 12:33:45,Air,5,2016-03-04 12:33:45,
6005,6675,419,9,6,19,777,579,424,2017-01-10 00:24:36,2017-02-28 00:24:36,Sea,3,2017-03-06 00:24:36,2017-03-10 00:24:36
6006,2830,82,5,4,99,539,685,307,2014-02-08 10:03:07,2014-03-16 10:03:07,Sea,4,2014-03-22 10:03:07,
6007,5789,194,7,6,48,443,757,560,2024-02-09 00:45:03,2024-03-23 00:45:03,Land,5,2024-03-26 00:45:03,
6008,1299,215,5,2,46,830,257,17,2023-11-19 07:48:50,2024-01-06 07:48:50,Land,2,2024-01-08 07:48:50,
6009,3995,248,1,10,73,6,905,488,2023-10-13 04:22:02,2023-12-09 04:22:02,Air,4,2023-12-18 04:22:02,
6010,837,499,4,1,46,769,121,773,2017-02-07 15:26:25,2017-04-06 15:26:25,Air,2,2017-04-15 15:26:25,
6011,4176,194,9,4,11,854,469,316,2013-07-14 18:11:36,2013-09-07 18:11:36,Sea,5,2013-09-13 18:11:36,
6012,9941,113,8,7,70,580,3,448,2018-11-19 06:52:07,2019-01-02 06:52:07,Air,1,2019-01-04 06:52:07,
6013,4735,103,4,3,4,871,456,331,2016-05-31 11:16:18,2016-07-09 11:16:18,Land,3,2016-07-16 11:16:18,2016-08-11 11:16:18
6014,1019,67,10,9,58,788,813,20,2022-01-09 08:28:23,2022-03-05 08:28:23,Sea,4,2022-03-17 08:28:23,
6015,1558,359,7,1,63,330,781,452,2015-12-23 02:18:31,2016-02-16 02:18:31,Sea,4,2016-02-29 02:18:31,
6016,9402,307,5,6,78,725,912,183,2013-01-10 20:29:23,2013-03-09 20:29:23,Land,5,2013-03-23 20:29:23,
6017,1072,206,3,3,87,69,79,333,2011-12-10 18:07:04,2012-02-01 18:07:04,Air,1,2012-02-12 18:07:04,
6018,3875,92,7,3,3,896,35,733,2017-07-07 04:00:40,2017-08-13 04:00:40,Air,4,2017-08-14 04:00:40,
6019,2488,443,1,9,75,552,191,473,2013-03-07 21:11:38,2013-04-22 21:11:38,Land,3,2013-05-03 21:11:38,2013-05-07 21:11:38
6020,1410,171,7,10,10,473,374,258,2023-01-20 04:13:30,2023-03-08 04:13:30,Land,3,2023-03-13 04:13:30,2023-03-17 04:13:30
6021,858,103,3,2,64,944,943,165,2017-12-28 13:59:33,2018-02-15 13:59:33,Land,3,2018-02-21 13:59:33,2018-03-06 13:59:33
6022,2083,482,5,7,45,479,705,778,2024-04-14 04:49:31,2024-05-29 04:49:31,Air,3,2024-06-08 04:49:31,2024-06-17 04:49:31
6023,563,448,1,10,8,876,828,652,2022-08-30 08:28:53,2022-10-24 08:28:53,Land,1,2022-11-07 08:28:53,
6024,4688,98,10,10,25,967,910,94,2021-12-12 12:07:00,2022-01-11 12:07:00,Air,2,2022-01-12 12:07:00,
6025,7460,224,7,6,87,508,103,711,2022-02-28 10:11:08,2022-04-18 10:11:08,Land,2,2022-04-19 10:11:08,
6026,7809,98,2,2,17,343,398,306,2017-12-03 03:05:32,2018-01-15 03:05:32,Land,1,2018-01-16 03:05:32,
6027,8134,284,8,8,86,649,228,558,2021-03-29 20:59:43,2021-04-29 20:59:43,Air,3,2021-04-30 20:59:43,2021-05-20 20:59:43
6028,7763,102,4,3,59,476,835,709,2022-10-07 21:46:27,2022-11-19 21:46:27,Air,3,2022-11-27 21:46:27,2022-12-16 21:46:27
6029,1666,312,5,10,51,889,37,186,2013-02-10 13:57:38,2013-04-02 13:57:38,Air,2,2013-04-11 13:57:38,
6030,6284,325,7,1,93,634,685,700,2020-08-16 14:19:29,2020-10-05 14:19:29,Sea,2,2020-10-17 14:19:29,
6031,6279,99,10,3,78,795,466,127,2022-07-30 10:05:47,2022-09-26 10:05:47,Air,4,2022-10-04 10:05:47,
6032,1,13,4,10,87,479,285,617,2016-07-20 08:43:17,2016-09-10 08:43:17,Land,2,2016-09-18 08:43:17,
6033,8867,205,6,3,89,183,330,911,2016-11-19 10:56:11,2016-12-24 10:56:11,Air,2,2017-01-02 10:56:11,
6034,246,53,2,6,85,34,431,358,2015-07-27 20:45:39,2015-09-12 20:45:39,Sea,1,2015-09-20 20:45:39,
6035,1848,124,2,8,71,551,900,395,2020-08-22 20:05:59,2020-10-11 20:05:59,Land,5,2020-10-20 20:05:59,
6036,7337,447,10,9,85,106,115,963,2017-04-26 23:42:37,2017-06-22 23:42:37,Air,1,2017-07-06 23:42:37,
6037,4386,421,6,2,51,517,206,752,2024-06-09 16:40:06,2024-07-21 16:40:06,Land,1,2024-07-30 16:40:06,
6038,2554,202,8,2,40,609,437,391,2014-04-13 12:30:32,2014-05-17 12:30:32,Air,1,2014-05-27 12:30:32,
6039,9088,361,4,6,68,15,64,916,2019-08-23 21:59:33,2019-09-25 21:59:33,Land,5,2019-10-01 21:59:33,
6040,1715,195,1,3,75,511,422,909,2021-05-11 01:50:57,2021-06-28 01:50:57,Air,4,2021-07-09 01:50:57,
6041,4925,312,8,6,43,159,22,586,2019-03-23 23:52:40,2019-04-23 23:52:40,Air,3,2019-05-01 23:52:40,2019-05-08 23:52:40
6042,2086,194,5,2,41,401,905,801,2012-05-10 22:04:33,2012-07-05 22:04:33,Air,1,2012-07-17 22:04:33,
6043,388,361,9,8,98,11,882,526,2016-02-27 19:34:09,2016-04-17 19:34:09,Land,4,2016-04-22 19:34:09,
6044,9659,9,10,6,23,584,39,42,2017-11-21 05:08:56,2018-01-04 05:08:56,Sea,5,2018-01-07 05:08:56,
6045,9394,369,9,3,14,696,332,264,2020-02-20 07:31:38,2020-03-29 07:31:38,Sea,1,2020-04-03 07:31:38,
6046,7939,284,10,4,83,224,677,150,2015-01-13 18:05:44,2015-02-17 18:05:44,Sea,5,2015-02-24 18:05:44,
6047,4663,14,10,4,30,50,840,838,2018-01-20 17:11:45,2018-03-18 17:11:45,Sea,4,2018-03-28 17:11:45,
6048,5309,390,1,6,69,398,865,452,2019-10-21 04:00:36,2019-12-20 04:00:36,Air,5,2019-12-30 04:00:36,
6049,2347,301,9,4,26,25,725,522,2019-06-25 01:16:29,2019-07-31 01:16:29,Air,3,2019-08-01 01:16:29,2019-08-30 01:16:29
6050,1662,312,5,4,48,806,681,833,2021-03-12 09:04:50,2021-04-21 09:04:50,Sea,4,2021-05-05 09:04:50,
6051,8969,193,1,5,21,224,539,565,2020-11-20 12:07:54,2020-12-31 12:07:54,Land,2,2021-01-14 12:07:54,
6052,97,342,1,9,16,654,889,670,2014-03-23 06:26:57,2014-05-03 06:26:57,Air,2,2014-05-11 06:26:57,
6053,4695,437,1,8,41,767,816,552,2021-02-25 06:54:34,2021-04-07 06:54:34,Land,5,2021-04-19 06:54:34,
6054,1605,16,5,9,17,374,207,298,2016-01-18 22:43:18,2016-03-02 22:43:18,Air,5,2016-03-11 22:43:18,
6055,9940,193,6,6,22,825,859,842,2022-09-23 06:53:53,2022-10-27 06:53:53,Land,1,2022-11-09 06:53:53,
6056,1316,287,3,8,23,279,639,419,2018-12-30 14:14:01,2019-02-28 14:14:01,Land,4,2019-03-09 14:14:01,
6057,6631,191,4,4,66,389,941,934,2014-03-06 12:32:40,2014-04-15 12:32:40,Sea,2,2014-04-16 12:32:40,
6058,3326,188,6,8,68,161,65,758,2021-05-14 04:44:10,2021-06-26 04:44:10,Air,1,2021-07-05 04:44:10,
6059,6657,464,2,4,4,321,837,381,2016-08-08 04:21:56,2016-09-07 04:21:56,Air,5,2016-09-12 04:21:56,
6060,7592,210,2,8,68,781,83,166,2021-08-22 14:09:38,2021-10-20 14:09:38,Land,3,2021-10-27 14:09:38,2021-11-08 14:09:38
6061,1543,129,3,8,75,714,195,925,2013-11-15 17:28:11,2013-12-24 17:28:11,Sea,5,2014-01-01 17:28:11,
6062,4800,236,4,6,20,877,603,980,2017-05-10 20:02:04,2017-06-17 20:02:04,Sea,5,2017-06-27 20:02:04,
6063,3288,449,2,3,41,615,594,541,2012-12-20 06:33:40,2013-02-14 06:33:40,Land,2,2013-02-27 06:33:40,
6064,6926,125,10,6,26,338,357,433,2017-09-06 12:04:07,2017-11-04 12:04:07,Sea,5,2017-11-11 12:04:07,
6065,1228,365,5,2,99,164,821,985,2016-05-22 18:55:11,2016-06-29 18:55:11,Land,2,2016-07-07 18:55:11,
6066,6223,326,8,2,27,182,593,297,2011-04-04 21:53:48,2011-05-09 21:53:48,Sea,5,2011-05-14 21:53:48,
6067,1800,283,6,7,20,111,183,65,2017-10-26 14:48:25,2017-12-07 14:48:25,Air,1,2017-12-09 14:48:25,
6068,6709,357,1,8,32,800,8,863,2012-04-11 07:45:58,2012-06-10 07:45:58,Land,5,2012-06-14 07:45:58,
6069,6616,338,5,5,62,661,92,232,2023-11-28 22:44:11,2024-01-16 22:44:11,Air,3,2024-01-28 22:44:11,2024-01-30 22:44:11
6070,5198,351,6,9,35,166,477,488,2011-09-05 23:36:57,2011-10-13 23:36:57,Air,3,2011-10-20 23:36:57,2011-11-08 23:36:57
6071,5270,458,8,10,23,227,812,486,2018-03-12 19:19:10,2018-04-26 19:19:10,Air,3,2018-05-10 19:19:10,2018-05-24 19:19:10
6072,1084,168,4,6,62,297,9,101,2012-01-27 21:53:41,2012-03-26 21:53:41,Land,2,2012-04-09 21:53:41,
6073,144,49,7,6,35,674,604,257,2020-06-11 04:19:21,2020-07-22 04:19:21,Air,3,2020-08-01 04:19:21,2020-08-10 04:19:21
6074,6518,26,9,5,6,58,526,936,2013-05-07 12:45:19,2013-06-21 12:45:19,Sea,5,2013-06-24 12:45:19,
6075,8234,176,4,4,50,184,501,8,2021-01-20 01:49:09,2021-03-04 01:49:09,Air,1,2021-03-08 01:49:09,
6076,1039,371,10,10,22,712,316,451,2016-04-06 04:34:03,2016-05-29 04:34:03,Air,4,2016-06-02 04:34:03,
6077,3097,148,6,3,16,26,103,402,2021-08-09 14:54:57,2021-09-12 14:54:57,Air,1,2021-09-18 14:54:57,
6078,4609,171,8,8,40,970,479,494,2019-12-16 19:40:04,2020-02-02 19:40:04,Sea,1,2020-02-06 19:40:04,
6079,5057,274,9,4,87,580,972,306,2015-07-17 20:50:47,2015-08-16 20:50:47,Air,5,2015-08-17 20:50:47,
6080,270,178,10,2,69,298,459,412,2019-01-10 13:33:08,2019-03-11 13:33:08,Land,3,2019-03-16 13:33:08,2019-03-28 13:33:08
6081,3345,167,10,10,21,177,363,364,2020-03-16 12:35:27,2020-04-29 12:35:27,Air,4,2020-05-03 12:35:27,
6082,4073,309,6,2,65,188,64,961,2018-02-08 09:56:22,2018-03-17 09:56:22,Air,2,2018-03-21 09:56:22,
6083,4840,386,1,8,11,141,70,762,2015-09-11 01:29:46,2015-11-07 01:29:46,Sea,4,2015-11-15 01:29:46,
6084,2889,143,9,5,32,741,869,791,2019-12-23 09:49:43,2020-02-13 09:49:43,Land,3,2020-02-21 09:49:43,2020-03-15 09:49:43
6085,8788,157,7,9,67,485,50,111,2017-12-30 06:03:56,2018-02-01 06:03:56,Air,5,2018-02-11 06:03:56,
6086,1437,214,1,6,12,98,627,2,2024-07-07 21:53:41,2024-08-25 21:53:41,Land,2,2024-08-27 21:53:41,
6087,7161,184,3,8,83,714,414,324,2015-10-28 09:54:16,2015-12-25 09:54:16,Air,2,2016-01-05 09:54:16,
6088,1438,493,9,2,62,798,605,46,2024-02-29 19:02:40,2024-04-19 19:02:40,Air,3,2024-04-25 19:02:40,2024-05-01 19:02:40
6089,5258,462,6,5,7,51,222,188,2024-08-11 12:52:20,2024-09-26 12:52:20,Air,2,2024-10-10 12:52:20,
6090,2794,159,7,10,60,824,539,98,2016-08-16 01:31:58,2016-09-28 01:31:58,Sea,4,2016-10-12 01:31:58,
6091,9126,299,10,4,54,335,614,242,2019-03-25 04:35:54,2019-05-21 04:35:54,Air,5,2019-05-28 04:35:54,
6092,1475,46,5,1,48,487,114,133,2024-07-25 08:25:39,2024-09-05 08:25:39,Air,5,2024-09-08 08:25:39,
6093,640,187,6,8,45,52,942,662,2023-02-07 12:51:54,2023-03-18 12:51:54,Land,5,2023-03-29 12:51:54,
6094,9082,30,2,9,64,802,700,758,2013-03-24 19:15:00,2013-05-02 19:15:00,Air,5,2013-05-03 19:15:00,
6095,1257,213,8,6,81,431,475,654,2011-06-12 14:38:31,2011-07-25 14:38:31,Air,5,2011-07-28 14:38:31,
6096,5398,16,3,9,62,977,41,638,2018-05-21 13:43:44,2018-07-09 13:43:44,Air,2,2018-07-22 13:43:44,
6097,4303,78,4,3,41,297,262,356,2011-03-25 18:25:14,2011-04-29 18:25:14,Air,2,2011-05-06 18:25:14,
6098,8660,225,10,6,17,809,564,905,2018-10-28 16:30:42,2018-11-27 16:30:42,Air,4,2018-11-28 16:30:42,
6099,8032,425,6,3,30,385,729,993,2023-04-10 18:14:42,2023-06-06 18:14:42,Air,4,2023-06-13 18:14:42,
6100,6700,496,7,4,31,773,353,104,2017-07-28 17:39:31,2017-08-30 17:39:31,Sea,3,2017-09-10 17:39:31,2017-10-02 17:39:31
6101,1190,313,1,4,7,582,227,936,2019-11-08 21:19:09,2019-12-23 21:19:09,Land,4,2020-01-03 21:19:09,
6102,7049,449,4,6,16,341,376,311,2014-02-27 03:05:47,2014-04-18 03:05:47,Air,2,2014-04-20 03:05:47,
6103,8653,152,7,2,22,423,164,59,2018-03-01 05:51:30,2018-04-22 05:51:30,Land,3,2018-04-30 05:51:30,2018-05-13 05:51:30
6104,8616,418,4,10,6,813,27,871,2013-01-23 18:54:14,2013-02-28 18:54:14,Land,3,2013-03-13 18:54:14,2013-03-20 18:54:14
6105,296,107,5,4,31,896,935,33,2019-10-30 14:37:46,2019-12-01 14:37:46,Land,2,2019-12-08 14:37:46,
6106,4675,282,2,2,22,454,768,355,2010-10-30 14:43:41,2010-11-29 14:43:41,Air,3,2010-12-03 14:43:41,2010-12-12 14:43:41
6107,9315,446,5,3,34,727,310,794,2023-02-18 12:43:08,2023-04-11 12:43:08,Sea,3,2023-04-12 12:43:08,2023-04-20 12:43:08
6108,7176,87,3,3,98,465,485,76,2013-04-14 14:59:51,2013-06-03 14:59:51,Air,2,2013-06-08 14:59:51,
6109,2430,326,10,5,68,787,816,99,2018-11-29 02:57:53,2019-01-07 02:57:53,Land,4,2019-01-20 02:57:53,
6110,1763,82,6,8,25,667,556,327,2012-01-12 03:34:05,2012-02-17 03:34:05,Land,1,2012-03-02 03:34:05,
6111,134,206,2,6,33,906,374,702,2023-08-01 09:22:37,2023-09-27 09:22:37,Land,2,2023-10-04 09:22:37,
6112,1683,3,9,8,74,766,448,97,2017-07-31 19:29:23,2017-09-04 19:29:23,Sea,1,2017-09-13 19:29:23,
6113,7447,440,6,3,1,452,412,382,2023-04-25 10:58:26,2023-06-13 10:58:26,Air,3,2023-06-23 10:58:26,2023-06-24 10:58:26
6114,4522,312,5,10,31,93,818,287,2018-09-10 15:32:28,2018-11-07 15:32:28,Air,5,2018-11-14 15:32:28,
6115,8595,67,5,6,92,312,193,922,2019-10-13 23:20:24,2019-12-03 23:20:24,Land,1,2019-12-08 23:20:24,
6116,1260,171,3,2,34,421,932,255,2013-06-10 06:01:31,2013-07-10 06:01:31,Land,4,2013-07-15 06:01:31,
6117,7488,209,3,2,74,123,148,648,2016-11-07 02:30:37,2016-12-11 02:30:37,Sea,2,2016-12-12 02:30:37,
6118,112,207,5,4,60,559,364,307,2021-10-10 14:02:39,2021-11-22 14:02:39,Land,3,2021-11-23 14:02:39,2021-12-10 14:02:39
6119,3944,75,1,10,80,490,192,367,2011-10-14 20:19:03,2011-11-18 20:19:03,Air,4,2011-11-30 20:19:03,
6120,9976,86,10,9,10,949,406,861,2013-04-01 02:32:26,2013-05-05 02:32:26,Sea,1,2013-05-11 02:32:26,
6121,9317,345,10,9,71,743,428,330,2021-04-13 19:04:55,2021-05-27 19:04:55,Sea,2,2021-06-08 19:04:55,
6122,8264,375,10,1,8,135,538,292,2013-02-22 22:16:01,2013-04-06 22:16:01,Sea,2,2013-04-16 22:16:01,
6123,5269,486,4,5,53,122,447,423,2014-08-01 06:52:02,2014-09-01 06:52:02,Sea,2,2014-09-05 06:52:02,
6124,4116,118,7,6,98,3,57,367,2019-04-19 19:38:13,2019-05-30 19:38:13,Air,2,2019-06-02 19:38:13,
6125,9478,100,3,3,34,115,75,972,2023-10-17 13:51:44,2023-12-05 13:51:44,Sea,4,2023-12-14 13:51:44,
6126,4076,70,2,8,33,856,117,822,2014-02-04 20:00:46,2014-03-25 20:00:46,Land,3,2014-04-01 20:00:46,2014-04-27 20:00:46
6127,9633,153,8,1,98,680,504,639,2019-09-23 11:13:49,2019-11-16 11:13:49,Land,5,2019-11-26 11:13:49,
6128,4367,469,8,3,6,629,563,856,2015-09-06 17:39:38,2015-10-31 17:39:38,Sea,4,2015-11-07 17:39:38,
6129,527,77,3,10,62,408,299,922,2013-06-01 07:14:41,2013-07-25 07:14:41,Sea,3,2013-07-30 07:14:41,2013-08-25 07:14:41
6130,3068,108,2,4,7,184,704,794,2010-10-15 03:25:27,2010-11-23 03:25:27,Land,3,2010-12-02 03:25:27,2010-12-11 03:25:27
6131,8606,111,1,7,74,289,552,779,2019-03-21 23:34:10,2019-05-07 23:34:10,Air,4,2019-05-20 23:34:10,
6132,9063,448,6,5,83,310,883,768,2011-07-28 09:04:45,2011-09-18 09:04:45,Sea,3,2011-09-27 09:04:45,2011-10-01 09:04:45
6133,8014,409,7,7,12,432,390,159,2012-04-07 12:14:27,2012-05-18 12:14:27,Land,1,2012-05-28 12:14:27,
6134,9501,52,10,6,100,584,937,559,2016-06-16 22:10:43,2016-08-05 22:10:43,Sea,3,2016-08-07 22:10:43,2016-08-31 22:10:43
6135,9613,337,6,8,88,794,755,342,2018-01-25 04:17:09,2018-03-22 04:17:09,Land,1,2018-03-26 04:17:09,
6136,8457,362,4,4,56,581,459,122,2012-08-16 00:28:56,2012-09-17 00:28:56,Land,1,2012-09-20 00:28:56,
6137,2762,372,4,10,12,607,279,911,2016-09-03 03:21:44,2016-11-02 03:21:44,Land,3,2016-11-15 03:21:44,2016-12-07 03:21:44
6138,6440,138,5,3,3,363,661,58,2024-01-01 13:51:03,2024-02-13 13:51:03,Land,1,2024-02-23 13:51:03,
6139,1421,393,2,1,13,380,564,826,2018-01-25 17:46:46,2018-03-03 17:46:46,Air,2,2018-03-15 17:46:46,
6140,8150,118,10,9,39,455,164,216,2024-03-08 09:42:26,2024-04-30 09:42:26,Land,3,2024-05-14 09:42:26,2024-05-21 09:42:26
6141,8282,131,3,9,89,557,986,490,2016-06-29 10:23:51,2016-08-11 10:23:51,Air,4,2016-08-14 10:23:51,
6142,8828,111,9,8,15,50,276,123,2016-12-25 07:47:02,2017-02-23 07:47:02,Sea,4,2017-03-05 07:47:02,
6143,2290,367,2,8,3,908,562,37,2023-06-06 13:57:49,2023-08-04 13:57:49,Air,5,2023-08-06 13:57:49,
6144,6208,134,10,5,67,9,849,514,2012-06-01 22:37:23,2012-07-02 22:37:23,Land,5,2012-07-04 22:37:23,
6145,713,75,3,3,10,565,303,95,2019-02-05 07:19:37,2019-04-01 07:19:37,Land,3,2019-04-04 07:19:37,2019-04-13 07:19:37
6146,7220,215,2,5,38,10,947,712,2019-06-17 23:48:31,2019-07-21 23:48:31,Land,5,2019-07-26 23:48:31,
6147,8577,498,3,9,16,232,24,928,2017-07-04 04:24:04,2017-08-15 04:24:04,Air,3,2017-08-20 04:24:04,2017-08-21 04:24:04
6148,9071,198,1,2,36,339,139,944,2013-05-31 08:35:10,2013-07-07 08:35:10,Air,4,2013-07-12 08:35:10,
6149,9570,36,8,1,58,248,256,509,2011-12-03 17:54:14,2012-01-02 17:54:14,Land,2,2012-01-15 17:54:14,
6150,7759,68,6,3,82,846,815,450,2020-02-20 19:35:59,2020-04-03 19:35:59,Sea,1,2020-04-16 19:35:59,
6151,5211,122,10,7,57,404,40,288,2014-06-03 01:35:17,2014-07-09 01:35:17,Sea,3,2014-07-15 01:35:17,2014-07-17 01:35:17
6152,9534,333,4,3,87,698,804,485,2022-08-11 16:48:02,2022-09-26 16:48:02,Land,4,2022-10-03 16:48:02,
6153,9357,411,3,10,36,373,621,631,2022-05-10 07:18:36,2022-06-24 07:18:36,Air,2,2022-07-04 07:18:36,
6154,9516,415,9,4,18,122,528,822,2024-08-20 01:42:47,2024-10-07 01:42:47,Air,2,2024-10-13 01:42:47,
6155,8518,22,5,3,27,27,925,707,2012-01-12 02:53:15,2012-02-18 02:53:15,Air,1,2012-03-02 02:53:15,
6156,2743,405,4,10,50,928,223,192,2020-05-27 19:07:52,2020-07-17 19:07:52,Air,4,2020-07-24 19:07:52,
6157,4535,406,8,4,57,564,637,978,2016-02-27 00:03:11,2016-04-26 00:03:11,Sea,2,2016-05-08 00:03:11,
6158,3908,269,8,10,79,48,922,431,2015-01-08 18:31:47,2015-02-12 18:31:47,Land,2,2015-02-24 18:31:47,
6159,5667,208,3,2,77,362,980,824,2015-09-01 12:14:20,2015-10-17 12:14:20,Air,1,2015-10-29 12:14:20,
6160,3835,77,7,3,21,726,922,790,2021-06-04 14:19:04,2021-07-13 14:19:04,Sea,4,2021-07-19 14:19:04,
6161,9547,381,4,8,53,560,372,182,2018-10-12 08:43:50,2018-12-04 08:43:50,Air,2,2018-12-06 08:43:50,
6162,884,126,4,9,33,861,873,637,2017-05-19 04:18:50,2017-07-11 04:18:50,Air,2,2017-07-17 04:18:50,
6163,4550,356,9,6,91,584,290,159,2014-07-18 16:56:27,2014-08-24 16:56:27,Air,1,2014-09-02 16:56:27,
6164,854,460,1,6,25,385,916,658,2013-07-09 18:38:44,2013-09-05 18:38:44,Sea,3,2013-09-15 18:38:44,2013-09-27 18:38:44
6165,8714,241,6,8,39,606,85,820,2013-12-07 21:32:47,2014-02-01 21:32:47,Land,3,2014-02-14 21:32:47,2014-02-23 21:32:47
6166,5488,344,5,6,31,729,923,678,2019-02-14 21:38:11,2019-03-19 21:38:11,Sea,1,2019-03-20 21:38:11,
6167,203,41,3,9,18,430,928,345,2017-07-29 09:04:05,2017-09-11 09:04:05,Land,4,2017-09-12 09:04:05,
6168,8395,416,3,7,77,486,759,759,2012-10-07 02:18:28,2012-11-06 02:18:28,Air,4,2012-11-17 02:18:28,
6169,9293,489,8,2,67,82,299,551,2011-12-15 23:35:29,2012-01-21 23:35:29,Air,2,2012-02-04 23:35:29,
6170,7487,394,6,3,9,923,467,59,2021-05-15 18:22:53,2021-07-02 18:22:53,Air,5,2021-07-05 18:22:53,
6171,4914,353,9,5,32,590,425,457,2011-07-18 04:59:04,2011-08-28 04:59:04,Sea,3,2011-08-30 04:59:04,2011-09-27 04:59:04
