AllowanceID,EmployeeID,AllowanceType,Amount,AllowanceDate,Comment
4840,65,annual bonus,7511.39,2017-12-15 00:31:15,
4841,65,salary,2032.9,2018-03-30 00:31:15,
4842,65,salary,2271.5,2018-06-15 00:31:15,
4843,65,training,6524.31,2018-07-01 00:31:15,
4844,65,salary,1323.56,2018-11-30 00:31:15,
4845,65,annual bonus,9831.51,2018-12-15 00:31:15,
4846,65,salary,1088.22,2019-02-15 00:31:15,
4847,65,salary,1229.05,2019-03-15 00:31:15,
4848,65,training,7392.28,2019-07-01 00:31:15,
4849,65,salary,2401.65,2019-08-30 00:31:15,
4850,65,salary,2103.59,2019-11-15 00:31:15,
4851,65,annual bonus,8879.42,2019-12-15 00:31:15,
4852,65,salary,2285.17,2020-05-15 00:31:15,
4853,65,training,5196.41,2020-07-01 00:31:15,
4854,65,salary,2222.52,2020-10-30 00:31:15,
4855,65,annual bonus,5795.81,2020-12-15 00:31:15,
4856,65,salary,1032.35,2021-01-15 00:31:15,
4857,65,salary,1633.66,2021-04-30 00:31:15,
4858,65,training,5393.23,2021-07-01 00:31:15,
4859,65,salary,1587.04,2021-07-30 00:31:15,
4860,65,salary,2090.13,2021-10-15 00:31:15,
4861,65,annual bonus,9614.4,2021-12-15 00:31:15,
4862,65,salary,2051.66,2022-04-15 00:31:15,
4863,65,training,4389.28,2022-07-01 00:31:15,
4864,65,salary,1485.13,2022-07-15 00:31:15,
4865,65,salary,2298.78,2022-09-30 00:31:15,
4866,65,annual bonus,9671.94,2022-12-15 00:31:15,
4867,65,salary,1456.11,2022-12-30 00:31:15,
4868,65,salary,1865.74,2023-06-30 00:31:15,
4869,65,training,5929.77,2023-07-01 00:31:15,
4870,65,salary,2345.83,2023-09-15 00:31:15,
4871,65,salary,2206.54,2023-12-15 00:31:15,
4872,65,annual bonus,8255.54,2023-12-15 00:31:15,
4873,65,salary,1543.34,2024-03-15 00:31:15,
4874,65,training,4407.79,2024-07-01 00:31:15,
4875,65,salary,2178.25,2024-08-30 00:31:15,
4876,66,salary,1564.83,2010-10-15 00:31:15,
4877,66,annual bonus,8396.55,2010-12-15 00:31:15,
4878,66,salary,1252.33,2011-04-15 00:31:15,
4879,66,training,5422.34,2011-07-01 00:31:15,
4880,66,salary,1710.81,2011-07-15 00:31:15,
4881,66,salary,1176.02,2011-09-30 00:31:15,
4882,66,annual bonus,6692.09,2011-12-15 00:31:15,
4883,66,salary,1650.73,2011-12-30 00:31:15,
4884,66,salary,2083.83,2012-03-30 00:31:15,
4885,66,salary,1178.2,2012-06-15 00:31:15,
4886,66,training,5210.76,2012-07-01 00:31:15,
4887,66,salary,1894.23,2012-11-30 00:31:15,
4888,66,annual bonus,8725.26,2012-12-15 00:31:15,
4889,66,salary,2163.77,2013-02-15 00:31:15,
4890,66,salary,2006.1,2013-03-15 00:31:15,
4891,66,training,5854.7,2013-07-01 00:31:15,
4892,66,salary,2227.29,2013-08-30 00:31:15,
4893,66,salary,1948.5,2013-11-15 00:31:15,
4894,66,annual bonus,5058,2013-12-15 00:31:15,
4895,66,salary,1174.94,2014-05-30 00:31:15,
4896,66,training,6565.64,2014-07-01 00:31:15,
4897,66,salary,2362.72,2014-08-15 00:31:15,
4898,66,annual bonus,7933.67,2014-12-15 00:31:15,
4899,66,salary,2481.02,2015-01-30 00:31:15,
4900,66,salary,2040.59,2015-05-15 00:31:15,
4901,66,training,6371.52,2015-07-01 00:31:15,
4902,66,salary,1575.94,2015-10-30 00:31:15,
4903,66,annual bonus,8512.98,2015-12-15 00:31:15,
4904,66,salary,1447.55,2016-01-15 00:31:15,
4905,66,salary,1487.84,2016-04-15 00:31:15,
4906,66,training,7448.84,2016-07-01 00:31:15,
4907,66,salary,1806.27,2016-07-15 00:31:15,
4908,66,salary,2051.11,2016-09-30 00:31:15,
4909,66,annual bonus,9086.5,2016-12-15 00:31:15,
4910,66,salary,2175.21,2016-12-30 00:31:15,
4911,66,salary,1095.9,2017-06-30 00:31:15,
4912,66,training,6155.93,2017-07-01 00:31:15,
4913,66,salary,2228.24,2017-09-15 00:31:15,
4914,66,salary,2130.26,2017-12-15 00:31:15,
4915,66,annual bonus,8292.25,2017-12-15 00:31:15,
4916,66,salary,1175.99,2018-03-30 00:31:15,
4917,66,salary,,2018-06-15 00:31:15,leave
4918,66,training,7202.05,2018-07-01 00:31:15,
4919,66,salary,1184.57,2018-11-30 00:31:15,
4920,66,annual bonus,6030.94,2018-12-15 00:31:15,
4921,66,salary,1241.82,2019-02-15 00:31:15,
4922,66,salary,,2019-03-15 00:31:15,sick
4923,66,training,6024.59,2019-07-01 00:31:15,
4924,66,salary,1545.34,2019-08-30 00:31:15,
4925,66,salary,1634.58,2019-11-15 00:31:15,
4926,66,annual bonus,5000.43,2019-12-15 00:31:15,
4927,66,salary,1450.9,2020-05-15 00:31:15,
4928,66,training,6077.77,2020-07-01 00:31:15,
4929,66,salary,2174.2,2020-10-30 00:31:15,
4930,66,annual bonus,7224.16,2020-12-15 00:31:15,
4931,66,salary,1865.61,2021-01-15 00:31:15,
4932,66,salary,1784,2021-04-30 00:31:15,
4933,66,training,5408.47,2021-07-01 00:31:15,
4934,66,salary,1807.31,2021-07-30 00:31:15,
4935,66,salary,1148.51,2021-10-15 00:31:15,
4936,66,annual bonus,6185.26,2021-12-15 00:31:15,
4937,66,salary,1282.11,2022-04-15 00:31:15,
4938,66,training,7330.51,2022-07-01 00:31:15,
4939,66,salary,2436.13,2022-07-15 00:31:15,
4940,66,salary,1324.06,2022-09-30 00:31:15,
4941,66,annual bonus,5642.33,2022-12-15 00:31:15,
4942,66,salary,1933.47,2022-12-30 00:31:15,
4943,66,salary,1382.45,2023-06-30 00:31:15,
4944,66,training,7614.64,2023-07-01 00:31:15,
4945,66,salary,1600.09,2023-09-15 00:31:15,
4946,66,salary,1381.27,2023-12-15 00:31:15,
4947,66,annual bonus,8471.88,2023-12-15 00:31:15,
4948,66,salary,1803.86,2024-03-15 00:31:15,
4949,66,training,6930.7,2024-07-01 00:31:15,
4950,66,salary,2493.04,2024-08-30 00:31:15,
4951,67,salary,1288.94,2010-10-15 00:31:15,
4952,67,annual bonus,8285.93,2010-12-15 00:31:15,
4953,67,salary,2230.76,2011-04-15 00:31:15,
4954,67,training,5678.75,2011-07-01 00:31:15,
4955,67,salary,1230.24,2011-07-15 00:31:15,
4956,67,salary,,2011-09-30 00:31:15,sick
4957,67,annual bonus,5387.55,2011-12-15 00:31:15,
4958,67,salary,1186.93,2011-12-30 00:31:15,
4959,67,salary,1822.55,2012-03-30 00:31:15,
4960,67,salary,1960.27,2012-06-15 00:31:15,
4961,67,training,5334.07,2012-07-01 00:31:15,
4962,67,salary,1409.88,2012-11-30 00:31:15,
4963,67,annual bonus,6128.6,2012-12-15 00:31:15,
4964,67,salary,1014.79,2013-02-15 00:31:15,
4965,67,salary,2453.16,2013-03-15 00:31:15,
4966,67,training,4420.01,2013-07-01 00:31:15,
4967,67,salary,2388.45,2013-08-30 00:31:15,
4968,67,salary,2092.49,2013-11-15 00:31:15,
4969,67,annual bonus,9105.89,2013-12-15 00:31:15,
4970,67,salary,1734.43,2014-05-30 00:31:15,
4971,67,training,6801.82,2014-07-01 00:31:15,
4972,67,salary,2298.1,2014-08-15 00:31:15,
4973,67,annual bonus,8036.73,2014-12-15 00:31:15,
4974,67,salary,2344.86,2015-01-30 00:31:15,
4975,67,salary,2419.77,2015-05-15 00:31:15,
4976,67,training,5380.69,2015-07-01 00:31:15,
4977,67,salary,2111.95,2015-10-30 00:31:15,
4978,67,annual bonus,7657.88,2015-12-15 00:31:15,
4979,67,salary,1891.93,2016-01-15 00:31:15,
4980,67,salary,1715.29,2016-04-15 00:31:15,
4981,67,training,4037.99,2016-07-01 00:31:15,
4982,67,salary,1770.35,2016-07-15 00:31:15,
4983,67,salary,1189.55,2016-09-30 00:31:15,
4984,67,annual bonus,8676.38,2016-12-15 00:31:15,
4985,67,salary,1079.3,2016-12-30 00:31:15,
4986,67,salary,2461.75,2017-06-30 00:31:15,
4987,67,training,4996.45,2017-07-01 00:31:15,
4988,67,salary,1913.05,2017-09-15 00:31:15,
4989,67,salary,1274.66,2017-12-15 00:31:15,
4990,67,annual bonus,8991.55,2017-12-15 00:31:15,
4991,67,salary,1753.34,2018-03-30 00:31:15,
4992,67,salary,1641.65,2018-06-15 00:31:15,
4993,67,training,7525.55,2018-07-01 00:31:15,
4994,67,salary,2221.03,2018-11-30 00:31:15,
4995,67,annual bonus,9288.75,2018-12-15 00:31:15,
4996,67,salary,2421.18,2019-02-15 00:31:15,
4997,67,salary,1469.11,2019-03-15 00:31:15,
4998,67,training,4317.9,2019-07-01 00:31:15,
4999,67,salary,2094.93,2019-08-30 00:31:15,
5000,67,salary,1247.67,2019-11-15 00:31:15,
5001,67,annual bonus,8716.3,2019-12-15 00:31:15,
5002,67,salary,1831.24,2020-05-15 00:31:15,
5003,67,training,7497.41,2020-07-01 00:31:15,
5004,67,salary,2443.25,2020-10-30 00:31:15,
5005,67,annual bonus,7542.9,2020-12-15 00:31:15,
5006,67,salary,2096.2,2021-01-15 00:31:15,
5007,67,salary,1772.52,2021-04-30 00:31:15,
5008,67,training,7552.32,2021-07-01 00:31:15,
5009,67,salary,2046.82,2021-07-30 00:31:15,
5010,67,salary,1924.43,2021-10-15 00:31:15,
5011,67,annual bonus,8728.84,2021-12-15 00:31:15,
5012,67,salary,2071.24,2022-04-15 00:31:15,
5013,67,training,6998.67,2022-07-01 00:31:15,
5014,67,salary,1366.34,2022-07-15 00:31:15,
5015,67,salary,2426.3,2022-09-30 00:31:15,
5016,67,annual bonus,9400.78,2022-12-15 00:31:15,
5017,67,salary,1792.17,2022-12-30 00:31:15,
5018,67,salary,1911.06,2023-06-30 00:31:15,
5019,67,training,6698.09,2023-07-01 00:31:15,
5020,67,salary,2322.9,2023-09-15 00:31:15,
5021,67,salary,1337.6,2023-12-15 00:31:15,
5022,67,annual bonus,9196.21,2023-12-15 00:31:15,
5023,67,salary,1770.53,2024-03-15 00:31:15,
5024,67,training,5690.89,2024-07-01 00:31:15,
5025,67,salary,1568.64,2024-08-30 00:31:15,
5026,68,salary,1169.85,2010-10-15 00:31:15,
5027,68,annual bonus,6248.58,2010-12-15 00:31:15,
5028,68,salary,1808.68,2011-04-15 00:31:15,
5029,68,training,4471.46,2011-07-01 00:31:15,
5030,68,salary,1448.77,2011-07-15 00:31:15,
5031,68,salary,1319.6,2011-09-30 00:31:15,
5032,68,annual bonus,7843.64,2011-12-15 00:31:15,
5033,68,salary,1326.19,2011-12-30 00:31:15,
5034,68,salary,2399.67,2012-03-30 00:31:15,
5035,68,salary,,2012-06-15 00:31:15,leave
5036,68,training,7569.98,2012-07-01 00:31:15,
5037,68,salary,2272.53,2012-11-30 00:31:15,
5038,68,annual bonus,5029.45,2012-12-15 00:31:15,
5039,68,salary,1690.53,2013-02-15 00:31:15,
5040,68,salary,1160.75,2013-03-15 00:31:15,
5041,68,training,6889.73,2013-07-01 00:31:15,
5042,68,salary,,2013-08-30 00:31:15,leave
5043,68,salary,1738.07,2013-11-15 00:31:15,
5044,68,annual bonus,7571.08,2013-12-15 00:31:15,
5045,68,salary,1230.57,2014-05-30 00:31:15,
5046,68,training,5949.65,2014-07-01 00:31:15,
5047,68,salary,1233.45,2014-08-15 00:31:15,
5048,68,annual bonus,6130.25,2014-12-15 00:31:15,
5049,68,salary,1593.04,2015-01-30 00:31:15,
5050,68,salary,1642.51,2015-05-15 00:31:15,
5051,68,training,7246.18,2015-07-01 00:31:15,
5052,68,salary,1163.04,2015-10-30 00:31:15,
5053,68,annual bonus,9195.95,2015-12-15 00:31:15,
5054,68,salary,1242.75,2016-01-15 00:31:15,
5055,68,salary,1650.94,2016-04-15 00:31:15,
5056,68,training,7482.06,2016-07-01 00:31:15,
5057,68,salary,1297.7,2016-07-15 00:31:15,
5058,68,salary,1060.38,2016-09-30 00:31:15,
5059,68,annual bonus,8718.88,2016-12-15 00:31:15,
5060,68,salary,2351.5,2016-12-30 00:31:15,
5061,68,salary,1298.49,2017-06-30 00:31:15,
5062,68,training,6660.97,2017-07-01 00:31:15,
5063,68,salary,1398.7,2017-09-15 00:31:15,
5064,68,salary,1825.19,2017-12-15 00:31:15,
5065,68,annual bonus,8570.89,2017-12-15 00:31:15,
5066,68,salary,1487.33,2018-03-30 00:31:15,
5067,68,salary,2322.65,2018-06-15 00:31:15,
5068,68,training,7694.25,2018-07-01 00:31:15,
5069,68,salary,2264.59,2018-11-30 00:31:15,
5070,68,annual bonus,5548.55,2018-12-15 00:31:15,
5071,68,salary,,2019-02-15 00:31:15,sick
5072,68,salary,,2019-03-15 00:31:15,sick
5073,68,training,4208.16,2019-07-01 00:31:15,
5074,68,salary,2244.75,2019-08-30 00:31:15,
5075,68,salary,,2019-11-15 00:31:15,leave
5076,68,annual bonus,6447.04,2019-12-15 00:31:15,
5077,68,salary,1728.89,2020-05-15 00:31:15,
5078,68,training,4990.99,2020-07-01 00:31:15,
5079,68,salary,1228.74,2020-10-30 00:31:15,
5080,68,annual bonus,6247.08,2020-12-15 00:31:15,
5081,68,salary,2150.09,2021-01-15 00:31:15,
5082,68,salary,2491.39,2021-04-30 00:31:15,
5083,68,training,7282.44,2021-07-01 00:31:15,
5084,68,salary,1297.62,2021-07-30 00:31:15,
5085,68,salary,2214.93,2021-10-15 00:31:15,
5086,68,annual bonus,7511.17,2021-12-15 00:31:15,
5087,68,salary,1271.78,2022-04-15 00:31:15,
5088,68,training,6364.78,2022-07-01 00:31:15,
5089,68,salary,1951.72,2022-07-15 00:31:15,
5090,68,salary,,2022-09-30 00:31:15,sick
5091,68,annual bonus,9644.56,2022-12-15 00:31:15,
5092,68,salary,1639.45,2022-12-30 00:31:15,
5093,68,salary,1136.4,2023-06-30 00:31:15,
5094,68,training,5629.19,2023-07-01 00:31:15,
5095,68,salary,1459.67,2023-09-15 00:31:15,
5096,68,salary,1347.14,2023-12-15 00:31:15,
5097,68,annual bonus,7395.5,2023-12-15 00:31:15,
5098,68,salary,1764.8,2024-03-15 00:31:15,
5099,68,training,5217.16,2024-07-01 00:31:15,
5100,68,salary,1403.87,2024-08-30 00:31:15,
5101,69,salary,1526.54,2010-10-15 00:31:15,
5102,69,annual bonus,6598.88,2010-12-15 00:31:15,
5103,69,salary,,2011-04-15 00:31:15,sick
5104,69,training,6641.72,2011-07-01 00:31:15,
5105,69,salary,1482.46,2011-07-15 00:31:15,
5106,69,salary,1420.24,2011-09-30 00:31:15,
5107,69,annual bonus,7154.11,2011-12-15 00:31:15,
5108,69,salary,1378.39,2011-12-30 00:31:15,
5109,69,salary,1501.42,2012-03-30 00:31:15,
5110,69,salary,2003.42,2012-06-15 00:31:15,
5111,69,training,7081.85,2012-07-01 00:31:15,
5112,69,salary,1195.46,2012-11-30 00:31:15,
5113,69,annual bonus,9049.37,2012-12-15 00:31:15,
5114,69,salary,2114.4,2013-02-15 00:31:15,
5115,69,salary,1907.07,2013-03-15 00:31:15,
5116,69,training,5103.79,2013-07-01 00:31:15,
5117,69,salary,1876.49,2013-08-30 00:31:15,
5118,69,salary,1159.55,2013-11-15 00:31:15,
5119,69,annual bonus,8008.57,2013-12-15 00:31:15,
5120,69,salary,1061.56,2014-05-30 00:31:15,
5121,69,training,7536.17,2014-07-01 00:31:15,
5122,69,salary,2226.11,2014-08-15 00:31:15,
5123,69,annual bonus,7228.4,2014-12-15 00:31:15,
5124,69,salary,1147.96,2015-01-30 00:31:15,
5125,69,salary,1928.52,2015-05-15 00:31:15,
5126,69,training,5896.79,2015-07-01 00:31:15,
5127,69,salary,2141.48,2015-10-30 00:31:15,
5128,69,annual bonus,5768.21,2015-12-15 00:31:15,
5129,69,salary,1191.75,2016-01-15 00:31:15,
5130,69,salary,2067.4,2016-04-15 00:31:15,
5131,69,training,7037.42,2016-07-01 00:31:15,
5132,69,salary,2269.13,2016-07-15 00:31:15,
5133,69,salary,1521.01,2016-09-30 00:31:15,
5134,69,annual bonus,8148.69,2016-12-15 00:31:15,
5135,69,salary,1176.14,2016-12-30 00:31:15,
5136,69,salary,1724.23,2017-06-30 00:31:15,
5137,69,training,7809.78,2017-07-01 00:31:15,
5138,69,salary,2186.33,2017-09-15 00:31:15,
5139,69,salary,1411.22,2017-12-15 00:31:15,
5140,69,annual bonus,6447.99,2017-12-15 00:31:15,
5141,69,salary,2433.7,2018-03-30 00:31:15,
5142,69,salary,2458.71,2018-06-15 00:31:15,
5143,69,training,7258.13,2018-07-01 00:31:15,
5144,69,salary,1742.54,2018-11-30 00:31:15,
5145,69,annual bonus,7566.92,2018-12-15 00:31:15,
5146,69,salary,1112.48,2019-02-15 00:31:15,
5147,69,salary,1763.92,2019-03-15 00:31:15,
5148,69,training,5560.99,2019-07-01 00:31:15,
5149,69,salary,1910.83,2019-08-30 00:31:15,
5150,69,salary,1005.4,2019-11-15 00:31:15,
5151,69,annual bonus,7959.97,2019-12-15 00:31:15,
5152,69,salary,1013.29,2020-05-15 00:31:15,
5153,69,training,6051.18,2020-07-01 00:31:15,
5154,69,salary,1755.73,2020-10-30 00:31:15,
5155,69,annual bonus,6293.91,2020-12-15 00:31:15,
5156,69,salary,2278.71,2021-01-15 00:31:15,
5157,69,salary,1402.77,2021-04-30 00:31:15,
5158,69,training,4895.72,2021-07-01 00:31:15,
5159,69,salary,1800.35,2021-07-30 00:31:15,
5160,69,salary,1959.42,2021-10-15 00:31:15,
5161,69,annual bonus,6388.5,2021-12-15 00:31:15,
5162,69,salary,1199.46,2022-04-15 00:31:15,
5163,69,training,4206.08,2022-07-01 00:31:15,
5164,69,salary,2470.04,2022-07-15 00:31:15,
5165,69,salary,1314.96,2022-09-30 00:31:15,
5166,69,annual bonus,8242.58,2022-12-15 00:31:15,
5167,69,salary,1949.02,2022-12-30 00:31:15,
5168,69,salary,1486.84,2023-06-30 00:31:15,
5169,69,training,7535.95,2023-07-01 00:31:15,
5170,69,salary,1396.06,2023-09-15 00:31:15,
5171,69,salary,2347.5,2023-12-15 00:31:15,
5172,69,annual bonus,9925.32,2023-12-15 00:31:15,
5173,69,salary,,2024-03-15 00:31:15,leave
5174,69,training,4877.12,2024-07-01 00:31:15,
5175,69,salary,2447.84,2024-08-30 00:31:15,
5176,70,salary,2457.41,2010-10-15 00:31:15,
5177,70,annual bonus,9892.83,2010-12-15 00:31:15,
5178,70,salary,2167.28,2011-04-15 00:31:15,
5179,70,training,4425.77,2011-07-01 00:31:15,
5180,70,salary,2118.65,2011-07-15 00:31:15,
5181,70,salary,1980.74,2011-09-30 00:31:15,
5182,70,annual bonus,8170.89,2011-12-15 00:31:15,
5183,70,salary,1826.32,2011-12-30 00:31:15,
5184,70,salary,1330.96,2012-03-30 00:31:15,
5185,70,salary,1872.5,2012-06-15 00:31:15,
5186,70,training,7011.59,2012-07-01 00:31:15,
5187,70,salary,1233.46,2012-11-30 00:31:15,
5188,70,annual bonus,8630.7,2012-12-15 00:31:15,
5189,70,salary,1552.96,2013-02-15 00:31:15,
5190,70,salary,1140.54,2013-03-15 00:31:15,
5191,70,training,4740.11,2013-07-01 00:31:15,
5192,70,salary,2293.53,2013-08-30 00:31:15,
5193,70,salary,1735.78,2013-11-15 00:31:15,
5194,70,annual bonus,8237.17,2013-12-15 00:31:15,
5195,70,salary,1031.57,2014-05-30 00:31:15,
5196,70,training,4710.94,2014-07-01 00:31:15,
5197,70,salary,1591.3,2014-08-15 00:31:15,
5198,70,annual bonus,5347.2,2014-12-15 00:31:15,
5199,70,salary,1108.07,2015-01-30 00:31:15,
5200,70,salary,2363.7,2015-05-15 00:31:15,
5201,70,training,4400.94,2015-07-01 00:31:15,
5202,70,salary,1790.17,2015-10-30 00:31:15,
5203,70,annual bonus,9039.16,2015-12-15 00:31:15,
5204,70,salary,1904.94,2016-01-15 00:31:15,
5205,70,salary,1031.07,2016-04-15 00:31:15,
5206,70,training,7053.78,2016-07-01 00:31:15,
5207,70,salary,,2016-07-15 00:31:15,sick
5208,70,salary,2155.18,2016-09-30 00:31:15,
5209,70,annual bonus,9692.05,2016-12-15 00:31:15,
5210,70,salary,1899.46,2016-12-30 00:31:15,
5211,70,salary,1014.09,2017-06-30 00:31:15,
5212,70,training,6169.48,2017-07-01 00:31:15,
5213,70,salary,2227.38,2017-09-15 00:31:15,
5214,70,salary,1127.45,2017-12-15 00:31:15,
5215,70,annual bonus,8797.6,2017-12-15 00:31:15,
5216,70,salary,2338.59,2018-03-30 00:31:15,
5217,70,salary,1461.08,2018-06-15 00:31:15,
5218,70,training,4975.24,2018-07-01 00:31:15,
5219,70,salary,1815.29,2018-11-30 00:31:15,
5220,70,annual bonus,7717.52,2018-12-15 00:31:15,
5221,70,salary,,2019-02-15 00:31:15,leave
5222,70,salary,1153.85,2019-03-15 00:31:15,
5223,70,training,5661.14,2019-07-01 00:31:15,
5224,70,salary,1001.82,2019-08-30 00:31:15,
5225,70,salary,1340.01,2019-11-15 00:31:15,
5226,70,annual bonus,6766.2,2019-12-15 00:31:15,
5227,70,salary,1430.27,2020-05-15 00:31:15,
5228,70,training,6737.67,2020-07-01 00:31:15,
5229,70,salary,2030.15,2020-10-30 00:31:15,
5230,70,annual bonus,9507.17,2020-12-15 00:31:15,
5231,70,salary,1737.73,2021-01-15 00:31:15,
5232,70,salary,1336.78,2021-04-30 00:31:15,
5233,70,training,5127.26,2021-07-01 00:31:15,
5234,70,salary,1114.43,2021-07-30 00:31:15,
5235,70,salary,1540.74,2021-10-15 00:31:15,
5236,70,annual bonus,5423.94,2021-12-15 00:31:15,
5237,70,salary,1065.02,2022-04-15 00:31:15,
5238,70,training,5714.51,2022-07-01 00:31:15,
5239,70,salary,1502.27,2022-07-15 00:31:15,
5240,70,salary,1637.87,2022-09-30 00:31:15,
5241,70,annual bonus,8435.12,2022-12-15 00:31:15,
5242,70,salary,1937.14,2022-12-30 00:31:15,
5243,70,salary,2313.1,2023-06-30 00:31:15,
5244,70,training,5997,2023-07-01 00:31:15,
5245,70,salary,1553.67,2023-09-15 00:31:15,
5246,70,salary,2360.48,2023-12-15 00:31:15,
5247,70,annual bonus,8943.49,2023-12-15 00:31:15,
5248,70,salary,2292.57,2024-03-15 00:31:15,
5249,70,training,7111.14,2024-07-01 00:31:15,
5250,70,salary,1219.88,2024-08-30 00:31:15,
5251,71,salary,1670.04,2010-10-15 00:31:15,
5252,71,annual bonus,9880.72,2010-12-15 00:31:15,
5253,71,salary,2221.97,2011-04-15 00:31:15,
5254,71,training,5709.81,2011-07-01 00:31:15,
5255,71,salary,2090.06,2011-07-15 00:31:15,
5256,71,salary,1484.58,2011-09-30 00:31:15,
5257,71,annual bonus,8836.91,2011-12-15 00:31:15,
5258,71,salary,1528.91,2011-12-30 00:31:15,
5259,71,salary,1721.93,2012-03-30 00:31:15,
5260,71,salary,1902.61,2012-06-15 00:31:15,
5261,71,training,4552.89,2012-07-01 00:31:15,
5262,71,salary,2416.05,2012-11-30 00:31:15,
5263,71,annual bonus,6915.54,2012-12-15 00:31:15,
5264,71,salary,1824.01,2013-02-15 00:31:15,
5265,71,salary,1738.9,2013-03-15 00:31:15,
5266,71,training,4920.46,2013-07-01 00:31:15,
5267,71,salary,1125.43,2013-08-30 00:31:15,
5268,71,salary,1790.42,2013-11-15 00:31:15,
5269,71,annual bonus,9055.65,2013-12-15 00:31:15,
5270,71,salary,1329,2014-05-30 00:31:15,
5271,71,training,5446.84,2014-07-01 00:31:15,
5272,71,salary,1304.92,2014-08-15 00:31:15,
5273,71,annual bonus,6811.63,2014-12-15 00:31:15,
5274,71,salary,1710.89,2015-01-30 00:31:15,
5275,71,salary,1165.23,2015-05-15 00:31:15,
5276,71,training,5443.43,2015-07-01 00:31:15,
5277,71,salary,2273.99,2015-10-30 00:31:15,
5278,71,annual bonus,5696.61,2015-12-15 00:31:15,
5279,71,salary,1690.58,2016-01-15 00:31:15,
5280,71,salary,1827.25,2016-04-15 00:31:15,
5281,71,training,5684.31,2016-07-01 00:31:15,
5282,71,salary,1316.11,2016-07-15 00:31:15,
5283,71,salary,2120.49,2016-09-30 00:31:15,
5284,71,annual bonus,8478.21,2016-12-15 00:31:15,
5285,71,salary,1214.61,2016-12-30 00:31:15,
5286,71,salary,2044.18,2017-06-30 00:31:15,
5287,71,training,4216.33,2017-07-01 00:31:15,
5288,71,salary,1159.01,2017-09-15 00:31:15,
5289,71,salary,1715.24,2017-12-15 00:31:15,
5290,71,annual bonus,5790.71,2017-12-15 00:31:15,
5291,71,salary,1220.33,2018-03-30 00:31:15,
5292,71,salary,,2018-06-15 00:31:15,leave
5293,71,training,4598.87,2018-07-01 00:31:15,
5294,71,salary,1273.64,2018-11-30 00:31:15,
5295,71,annual bonus,8739.79,2018-12-15 00:31:15,
5296,71,salary,2047.85,2019-02-15 00:31:15,
5297,71,salary,1617.28,2019-03-15 00:31:15,
5298,71,training,7125.59,2019-07-01 00:31:15,
5299,71,salary,2042.87,2019-08-30 00:31:15,
5300,71,salary,1233.83,2019-11-15 00:31:15,
